# Time-averaged data for fix tout
# TimeStep c_watT
198700 303.897
198800 291.924
198900 301.718
199000 288.223
199100 297.13
199200 298.558
199300 293.482
199400 296.518
199500 285.291
199600 297.176
199700 299.882
199800 297.826
199900 304.256
200000 290.875
