# Time-averaged data for fix tout
# TimeStep c_watT
130100 294.12
130200 289.481
130300 296.389
130400 294.7
130500 284.848
130600 308.902
130700 292.223
130800 301.439
130900 302.568
131000 297.04
131100 305.424
131200 303.071
131300 301.967
131400 305.738
131500 309.087
131600 297.854
131700 301.768
131800 294.206
131900 296.955
132000 299.715
132100 287.949
132200 290.668
132300 302.352
132400 304.295
132500 299.18
132600 294.948
132700 308.951
132800 295.261
132900 300.444
133000 301.801
133100 295.494
133200 288.444
133300 303.94
133400 302.501
133500 304.666
133600 299.748
133700 290.587
133800 298.052
133900 305.701
134000 287.465
134100 296.382
134200 288.168
134300 308.163
134400 311.328
134500 300.855
134600 306.487
134700 294.355
134800 298.343
134900 300.453
135000 295.431
135100 303.383
135200 304.934
135300 298.626
135400 305.599
135500 294.584
135600 291.89
135700 291.289
135800 287.808
135900 303.582
136000 299.485
136100 300.239
136200 288.472
136300 304.251
136400 302.667
136500 311.928
136600 307.172
136700 309.293
136800 306.539
136900 298.925
137000 302.246
137100 301.836
137200 297.371
137300 301.413
137400 302.274
137500 308.188
137600 307.973
137700 300.705
137800 314.168
137900 303.825
138000 308.872
138100 302.244
138200 309.81
138300 311.817
138400 310.719
138500 305.989
138600 309.033
138700 307.742
138800 299.216
138900 300.351
139000 302.732
139100 298.314
139200 302.282
139300 305.161
139400 307.694
139500 304.913
139600 301.089
139700 295.115
139800 304.468
139900 293.797
140000 287.974
140100 305.874
140200 287.682
140300 308.679
140400 292.046
140500 301.729
140600 304.471
140700 307.344
140800 297.535
140900 309.027
141000 296.175
141100 294.397
141200 297.556
141300 303.974
141400 304.457
141500 303.79
141600 292.929
141700 306.621
141800 302.535
141900 299.615
142000 307.586
142100 318.893
142200 308.906
142300 308.278
142400 307.056
142500 310.722
142600 303.133
142700 305.589
142800 299.683
142900 309.975
143000 316.441
143100 303.194
143200 291.444
143300 301.117
143400 299.328
143500 310.073
143600 311.135
143700 305.715
143800 294.219
143900 308.143
144000 306.895
144100 302.55
144200 293.694
144300 305.599
144400 312.111
144500 299.631
144600 313.274
144700 303.61
144800 306.738
144900 317.888
145000 296.581
145100 310.252
145200 305.9
145300 318.24
145400 308.662
145500 310.422
145600 306.627
145700 317.222
145800 294.381
145900 310.597
146000 312.439
146100 312.737
146200 308.295
146300 298.764
146400 317.193
146500 315.894
146600 303.261
146700 315.97
146800 310.748
146900 311.192
147000 307.78
147100 312.325
147200 310.828
147300 309.036
147400 312.217
147500 303.448
147600 310.238
147700 308.577
147800 298.26
147900 310.488
148000 301.874
148100 302.672
148200 299.678
148300 307.023
148400 302.117
148500 300.638
148600 296.661
148700 315.741
148800 304.794
148900 294.327
149000 303.634
149100 311.184
149200 295.05
149300 297.132
149400 311.466
149500 298.996
149600 297.352
149700 297.045
149800 308.822
149900 297.305
150000 298.981
150100 309.023
150200 314.914
150300 307.765
150400 296.735
150500 304.147
150600 300.666
150700 304.703
150800 304.493
150900 302.692
151000 301.647
151100 304.128
151200 311.915
151300 311.183
151400 294.608
151500 308.326
151600 308.957
151700 316.452
151800 299.315
151900 311.529
152000 304.175
152100 296.089
152200 303.234
152300 301.769
152400 316.653
152500 314.374
152600 309.752
152700 298.9
152800 298.43
152900 307.913
153000 301.923
153100 315.371
153200 315.563
153300 314.899
153400 305.985
153500 302.728
153600 304.218
153700 304.61
153800 309.811
153900 309.354
154000 306.915
154100 308.522
154200 310.154
154300 300.36
154400 315.036
154500 310.292
154600 306.29
154700 299.989
154800 306.47
154900 316.57
155000 303.486
155100 303.285
155200 312.535
155300 315.353
155400 308.128
155500 301.338
155600 305.215
155700 313.064
155800 317.551
155900 303.969
156000 307.801
156100 308.702
156200 299.119
156300 320.028
156400 303.98
156500 302.824
156600 310.393
156700 301.28
156800 309.734
156900 302.977
157000 298.627
157100 299.622
157200 309.193
157300 304.758
157400 302.149
157500 315.033
157600 305.999
157700 306.481
157800 303.676
157900 306.29
158000 308.516
158100 317.599
158200 300.59
158300 296.587
158400 314.387
158500 317.467
158600 313.575
158700 311.691
158800 318.47
158900 314.458
159000 301.424
159100 298.605
159200 304.673
159300 318.991
159400 305.978
159500 302.491
159600 303.28
159700 302.122
159800 307.217
159900 304.992
160000 307.224
160100 295.165
160200 290.363
160300 306.621
160400 307.442
160500 299.053
160600 309.374
160700 307.913
160800 307.716
160900 302.698
161000 296.972
161100 310.707
161200 311.999
161300 310.688
161400 298.418
161500 305.226
161600 291.302
161700 303.615
161800 310.049
161900 311.078
162000 309.071
162100 319.884
162200 302.238
162300 304.04
162400 305.45
162500 309.398
162600 309.453
162700 306.472
162800 301.037
162900 313.422
163000 318.563
163100 311.233
163200 326.383
163300 322.699
163400 315.213
163500 307.117
163600 309.362
163700 314.782
163800 307.704
163900 306.826
164000 309.228
164100 307.96
164200 305.786
164300 308.814
164400 302.522
164500 317.02
164600 311.41
164700 313.265
164800 321.223
164900 304.438
165000 314.952
165100 308.948
165200 305.93
165300 314.716
165400 319.619
165500 309.074
165600 311.574
165700 318.845
165800 311.884
165900 302.155
166000 311.557
166100 316.014
166200 301.019
166300 316.864
166400 294.708
166500 297.635
166600 308.399
166700 302.923
166800 302.291
166900 312.139
167000 300.575
167100 311.613
167200 306.83
167300 310.642
167400 309.688
167500 304.221
167600 306.75
167700 311.948
167800 302.318
167900 309.829
168000 307.073
168100 300.778
168200 306.58
168300 304.906
168400 299.588
168500 297.827
168600 300.444
168700 316.129
168800 300.134
168900 299.203
169000 305.834
169100 291.928
169200 311.573
169300 297.882
169400 295.626
169500 293.321
169600 302.091
169700 296.583
169800 301.754
169900 315.208
170000 297.169
170100 306.073
170200 308.135
170300 297.108
170400 300.919
170500 312.376
170600 291.333
170700 297.403
170800 302.149
170900 299.715
171000 298.192
171100 302.442
171200 300.248
171300 301.465
171400 299.016
171500 312.326
171600 305.025
171700 298.629
171800 298.972
171900 298.092
172000 295.311
172100 306.806
172200 306.012
172300 291.939
172400 293.07
172500 291.76
172600 293.916
172700 303.505
172800 297.459
172900 297.007
173000 297.512
173100 298.128
173200 296.14
173300 295.546
173400 297.877
173500 287.774
173600 300.497
173700 302.566
173800 291.005
173900 307.429
174000 297.441
174100 289.593
174200 289.104
174300 304.176
174400 294.309
174500 295.586
174600 295.032
174700 288.323
174800 287.898
174900 299.06
175000 294.706
175100 299.664
175200 299.457
175300 302.309
175400 292.807
175500 295.551
175600 286.924
175700 294.825
175800 294.185
175900 301.279
176000 300.433
176100 289.938
176200 294.737
176300 295.237
176400 304.388
